Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2014,0.29,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2014,0.52,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2014,0.52,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2014,4.26,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2014,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2014,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2014,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2014,0.08,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2014,0.25,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2014,0.8,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2014,1.78,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2014,1954,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2014,22.8,Percent,group B Streptococcus,Serotypes,Overall,Ia
2014,16.4,Percent,group B Streptococcus,Serotypes,Overall,Ib
2014,13.5,Percent,group B Streptococcus,Serotypes,Overall,II
2014,16.7,Percent,group B Streptococcus,Serotypes,Overall,III
2014,10.4,Percent,group B Streptococcus,Serotypes,Overall,IV
2014,18.9,Percent,group B Streptococcus,Serotypes,Overall,V
2014,1,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2014,0.3,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2014,77,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2014,29.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2014,9.1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2014,6.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2014,33.8,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2014,5.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2014,15.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2014,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2014,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2014,98,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2014,9.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2014,9.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2014,2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2014,71.4,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2014,2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2014,6.1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2014,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2014,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2014,909,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2014,22.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2014,17.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2014,15.4,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2014,12.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2014,12.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2014,17.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2014,1.1,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2014,0.3,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
2003,12.955,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2003,30,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2003,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2003,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2004,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2004,18.078,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2004,35.927,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2004,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2004,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2014,82.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2014,5.4,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2014,9.3,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2014,60,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2014,1.3,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2014,33.1,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2014,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2014,40.7,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2014,53.1,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2014,1961,Counts,group B Streptococcus,Antibiotic resistance,Number of isolates,
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2014,24.7,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2014,48.1,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2014,26.5,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2014,34.7,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2014,42.7,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2014,54.2,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2005,18.254,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2005,35.516,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2015,26850,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2015,1800,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2015,28650,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2015,840,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2015,1280,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2015,8.9,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2015,8.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2015,61.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2015,1,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2015,0.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2015,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2015,2.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2015,5.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2015,14,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2015,25.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2015,8.9,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2015,8.7,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2015,11.4,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2015,5.6,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2015,0.23,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2015,0.34,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2015,0.23,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2015,0.15,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2015,0.54,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2015,0.11,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2015,0.34,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2015,0.26,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2015,0.65,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2015,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2015,0.55,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2015,0.55,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2015,4.46,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2015,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2015,0.08,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2015,0.02,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2015,0.04,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2015,0.18,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2015,0.88,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2015,1.93,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2015,2101,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2015,21.3,Percent,group B Streptococcus,Serotypes,Overall,Ia
2015,14,Percent,group B Streptococcus,Serotypes,Overall,Ib
2015,16.4,Percent,group B Streptococcus,Serotypes,Overall,II
2015,17,Percent,group B Streptococcus,Serotypes,Overall,III
2015,11.3,Percent,group B Streptococcus,Serotypes,Overall,IV
2015,18.8,Percent,group B Streptococcus,Serotypes,Overall,V
2015,1,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2015,0.2,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2015,79,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2015,21.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2015,11.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2015,19,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2015,26.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2015,11.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2015,10.1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2015,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2015,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2015,102,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2015,10.8,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2015,3.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2015,2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2015,71.6,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2015,8.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2015,2.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2015,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2015,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2015,1045,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2015,22.1,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2015,14.4,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2015,17.9,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2015,13.1,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2015,12.9,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2015,18.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2015,1.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2015,0.3,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
2006,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2006,23,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2006,42.9,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2006,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2006,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2007,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2007,24.6,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2007,45.813,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2007,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2015,85.1,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2015,3.5,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2015,11.4,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2015,61.9,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2015,0.6,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2015,33.9,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2015,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2015,43.8,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2015,54.2,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2015,2105,Counts,group B Streptococcus,Antibiotic resistance,Number of isolates,
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2015,46.8,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2015,59.5,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2015,30.4,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2015,42.2,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2015,43.9,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2015,57,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2015,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2007,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2008,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2008,26.7,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2008,50.902,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2008,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2016,29100,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2016,1700,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2016,30800,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2016,880,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2016,1050,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2016,9.5,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2016,9.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2016,52.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2016,0.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2016,0,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2016,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2016,2.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2016,6.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2016,14.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2016,28.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2016,9.5,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2016,9.4,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2016,11.2,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2016,6.6,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2016,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2016,0.27,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2016,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2016,0.17,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2016,0.51,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2016,0.11,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2016,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2016,0.21,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2016,0.57,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2016,0.09,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2016,0.52,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2016,0.52,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2016,3.79,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2016,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2016,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2016,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2016,0.03,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2016,0.22,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2016,0.8,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2016,1.87,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2016,2195,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2016,23.2,Percent,group B Streptococcus,Serotypes,Overall,Ia
2016,14.9,Percent,group B Streptococcus,Serotypes,Overall,Ib
2016,16.6,Percent,group B Streptococcus,Serotypes,Overall,II
2016,14.8,Percent,group B Streptococcus,Serotypes,Overall,III
2016,10.9,Percent,group B Streptococcus,Serotypes,Overall,IV
2016,17.6,Percent,group B Streptococcus,Serotypes,Overall,V
2016,1.9,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2016,0.09,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2016,81,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2016,27.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2016,9.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2016,9.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2016,28.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2016,11.1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2016,13.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2016,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2016,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2016,87,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2016,14.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2016,6.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2016,2.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2016,70.1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2016,2.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2016,3.5,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2016,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2016,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2016,1045,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2016,22.6,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2016,14.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2016,18.9,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2016,11.4,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2016,12.4,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2016,18.6,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2016,1.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2016,0.1,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
2008,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2009,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2009,28.9,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2009,45.735,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2009,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2009,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2010,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2010,26.7,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2010,45.5,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2016,84.6,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2016,4.8,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2016,6.7,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2016,64.5,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2016,2.5,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2016,30.6,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2016,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2016,42.2,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2016,54.3,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2016,2189,Counts,group B Streptococcus,Antibiotic resistance,Number of isolates,
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2016,28.4,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2016,43.2,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2016,29.9,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2016,51.7,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2016,44.5,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2016,55.3,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2016,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2010,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2010,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2011,38.7,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2011,50.9,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2017,29820,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
